Year,Month,Day,Trial,Ablation,Darkness,Flow,Turn Start Frame,Turn End Frame,Fish,Turn Direction,Appox Turn Angle,No. Fish Left,No. Fish Right
2021,10,6,36,LY,DN,F2,37,70,1,left,120,7,0
2021,10,6,36,LY,DN,F2,74,87,1,left,90,5,2
2021,10,6,36,LY,DN,F2,93,108,1,left,45,3,4
2021,10,6,36,LY,DN,F2,130,142,1,left,10,2,5
2021,10,6,36,LY,DN,F2,202,213,1,left,10,2,5
2021,10,6,36,LY,DN,F2,334,349,1,right,10,1,6
2021,10,6,36,LY,DN,F2,24,40,2,right,10,3,4
2021,10,6,36,LY,DN,F2,112,134,2,left,20,3,4
2021,10,6,36,LY,DN,F2,188,202,2,right,20,0,7
2021,10,6,36,LY,DN,F2,246,274,2,right,45,3,4
2021,10,6,36,LY,DN,F2,309,335,2,left,20,5,2
2021,10,6,36,LY,DN,F2,96,112,3,left,10,7,0
2021,10,6,36,LY,DN,F2,206,218,3,left,10,6,1
2021,10,6,36,LY,DN,F2,52,72,5,right,10,3,4
2021,10,6,36,LY,DN,F2,130,156,5,right,45,4,3
2021,10,6,36,LY,DN,F2,169,186,5,left,20,5,2
2021,10,6,36,LY,DN,F2,209,223,5,left,10,5,2
2021,10,6,36,LY,DN,F2,53,67,6,left,10,7,0
2021,10,6,36,LY,DN,F2,167,186,6,left,10,4,3
2021,10,6,36,LY,DN,F2,320,336,6,right,20,3,4
2021,10,6,36,LY,DN,F2,55,80,7,right,45,6,1
2021,10,6,36,LY,DN,F2,80,95,7,left,45,7,0
2021,10,6,36,LY,DN,F2,175,188,7,left,10,6,1
2021,10,6,36,LY,DN,F2,219,237,7,right,10,3,4
2021,10,6,36,LY,DN,F2,323,343,7,right,20,1,6
2021,10,6,36,LY,DN,F2,359,367,7,left,10,4,3
2021,10,6,36,LY,DN,F2,47,62,8,right,10,4,3
2021,10,6,36,LY,DN,F2,198,209,8,left,10,7,0
2021,10,8,15,LN,DY,F0,1,15,1,right,90,2,5
2021,10,8,15,LN,DY,F0,53,71,1,left,90,5,2
2021,10,8,15,LN,DY,F0,110,125,1,right,90,2,5
2021,10,8,15,LN,DY,F0,148,163,1,right,90,2,5
2021,10,8,15,LN,DY,F0,208,222,1,right,90,6,1
2021,10,8,15,LN,DY,F0,250,262,1,right,45,6,1
2021,10,8,15,LN,DY,F0,306,323,1,left,120,5,2
2021,10,8,15,LN,DY,F0,28,36,2,left,15,0,7
2021,10,8,15,LN,DY,F0,68,77,2,left,10,0,7
2021,10,8,15,LN,DY,F0,208,228,2,left,120,7,0
2021,10,8,15,LN,DY,F0,266,278,2,left,45,7,0
2021,10,8,15,LN,DY,F0,299,316,2,right,45,7,0
2021,10,8,15,LN,DY,F0,13,25,3,left,90,6,1
2021,10,8,15,LN,DY,F0,57,70,3,left,45,7,0
2021,10,8,15,LN,DY,F0,97,108,3,left,20,7,0
2021,10,8,15,LN,DY,F0,167,184,3,right,120,1,6
2021,10,8,15,LN,DY,F0,185,198,3,right,45,0,7
2021,10,8,15,LN,DY,F0,237,251,3,right,45,0,7
2021,10,8,15,LN,DY,F0,292,304,3,right,20,2,5
2021,10,8,15,LN,DY,F0,26,37,4,left,45,6,1
2021,10,8,15,LN,DY,F0,98,110,4,left,90,6,1
2021,10,8,15,LN,DY,F0,125,139,4,right,45,5,2
2021,10,8,15,LN,DY,F0,145,154,4,right,45,0,7
2021,10,8,15,LN,DY,F0,183,193,4,left,45,6,1
2021,10,8,15,LN,DY,F0,197,205,4,right,10,4,3
2021,10,8,15,LN,DY,F0,223,233,4,right,10,0,7
2021,10,8,15,LN,DY,F0,240,253,4,right,90,0,7
2021,10,8,15,LN,DY,F0,265,278,4,right,20,0,7
2021,10,8,15,LN,DY,F0,306,321,4,left,20,0,7
2021,10,8,15,LN,DY,F0,14,25,5,left,45,7,0
2021,10,8,15,LN,DY,F0,46,58,5,left,45,4,3
2021,10,8,15,LN,DY,F0,93,105,5,right,45,3,4
2021,10,8,15,LN,DY,F0,114,128,5,left,90,5,2
2021,10,8,15,LN,DY,F0,166,180,5,left,45,4,3
2021,10,8,15,LN,DY,F0,225,238,5,right,45,3,4
2021,10,8,15,LN,DY,F0,244,256,5,right,45,1,6
2021,10,8,15,LN,DY,F0,279,294,3,right,90,1,6
2021,10,8,15,LN,DY,F0,301,315,5,right,45,2,5
2021,10,8,15,LN,DY,F0,1,8,6,right,10,0,7
2021,10,8,15,LN,DY,F0,22,32,6,right,120,0,7
2021,10,8,15,LN,DY,F0,52,63,6,left,90,7,0
2021,10,8,15,LN,DY,F0,89,100,6,left,90,7,0
2021,10,8,15,LN,DY,F0,101,112,6,left,45,7,0
2021,10,8,15,LN,DY,F0,156,169,6,left,90,5,2
2021,10,8,15,LN,DY,F0,213,221,6,left,10,4,3
2021,10,8,15,LN,DY,F0,240,249,6,left,20,4,3
2021,10,8,15,LN,DY,F0,309,321,6,right,90,1,6
2021,10,8,15,LN,DY,F0,331,342,6,right,90,0,7
2021,10,8,15,LN,DY,F0,37,49,7,left,90,2,5
2021,10,8,15,LN,DY,F0,65,79,7,left,90,2,5
2021,10,8,15,LN,DY,F0,102,115,7,left,10,7,0
2021,10,8,15,LN,DY,F0,155,167,7,left,20,7,0
2021,10,8,15,LN,DY,F0,182,194,7,left,45,6,1
2021,10,8,15,LN,DY,F0,202,214,7,left,45,5,2
2021,10,8,15,LN,DY,F0,241,253,7,left,45,1,6
2021,10,8,15,LN,DY,F0,309,322,7,left,45,3,4
2021,10,8,15,LN,DY,F0,18,29,8,right,45,1,6
2021,10,8,15,LN,DY,F0,68,79,8,left,90,6,1
2021,10,8,15,LN,DY,F0,89,103,8,left,90,6,1
2021,10,8,15,LN,DY,F0,129,141,8,left,45,3,4
2021,10,8,15,LN,DY,F0,229,240,8,left,45,4,3
2021,10,8,15,LN,DY,F0,267,279,8,right,90,1,6
2021,10,8,15,LN,DY,F0,295,308,8,right,45,1,6
2021,10,8,15,LN,DY,F0,327,339,8,right,45,1,6
2021,10,8,26,LN,DY,F0,8,22,1,left,45,2,5
2021,10,8,26,LN,DY,F0,29,43,1,left,10,5,2
2021,10,8,26,LN,DY,F0,71,82,1,left,10,7,0
2021,10,8,26,LN,DY,F0,179,196,1,right,10,7,0
2021,10,8,26,LN,DY,F0,221,233,1,left,10,7,0
2021,10,8,26,LN,DY,F0,0,9,2,left,10,7,0
2021,10,8,26,LN,DY,F0,30,43,2,left,10,5,2
2021,10,8,26,LN,DY,F0,160,174,2,right,20,7,0
2021,10,8,26,LN,DY,F0,218,232,2,left,10,7,0
2021,10,8,26,LN,DY,F0,14,27,3,right,10,1,6
2021,10,8,26,LN,DY,F0,213,227,3,right,45,3,4
2021,10,8,26,LN,DY,F0,231,247,3,right,45,3,4
2021,10,8,26,LN,DY,F0,185,197,4,left,45,7,0
2021,10,8,26,LN,DY,F0,200,217,4,left,90,6,1
2021,10,8,26,LN,DY,F0,246,258,5,left,10,5,2
2021,10,8,26,LN,DY,F0,89,101,6,left,45,7,0
2021,10,8,26,LN,DY,F0,106,119,6,left,45,7,0
2021,10,8,26,LN,DY,F0,126,141,6,left,10,7,0
2021,10,8,26,LN,DY,F0,153,166,6,left,10,7,0
2021,10,8,26,LN,DY,F0,214,227,6,left,10,5,2
2021,10,8,26,LN,DY,F0,11,26,7,left,45,7,0
2021,10,8,26,LN,DY,F0,95,104,7,right,10,5,2
2021,10,8,26,LN,DY,F0,127,145,7,left,10,7,0
2021,10,8,26,LN,DY,F0,149,178,7,left,120,7,0
2021,10,8,26,LN,DY,F0,210,221,7,left,10,7,0
2021,10,8,26,LN,DY,F0,10,26,8,left,90,7,0
2021,10,8,26,LN,DY,F0,27,40,8,left,45,7,0
2021,10,8,26,LN,DY,F0,51,63,8,left,45,7,0
2021,10,8,26,LN,DY,F0,181,193,8,left,10,6,1
2021,10,8,26,LN,DY,F0,229,243,8,left,10,5,2
2021,7,7,14,TN,DY,F0,2,15,1,left,45,2,5
2021,7,7,14,TN,DY,F0,35,50,1,right,90,1,6
2021,7,7,14,TN,DY,F0,59,79,1,left,90,1,6
2021,7,7,14,TN,DY,F0,85,98,1,left,10,1,6
2021,7,7,14,TN,DY,F0,133,147,1,left,10,3,4
2021,7,7,14,TN,DY,F0,190,206,1,left,45,7,0
2021,7,7,14,TN,DY,F0,264,276,1,left,45,6,1
2021,7,7,14,TN,DY,F0,48,60,2,left,45,7,0
2021,7,7,14,TN,DY,F0,103,120,2,left,20,7,0
2021,7,7,14,TN,DY,F0,147,164,2,left,90,7,0
2021,7,7,14,TN,DY,F0,190,205,2,left,45,7,0
2021,7,7,14,TN,DY,F0,234,249,2,left,45,0,7
2021,7,7,14,TN,DY,F0,19,33,3,left,45,7,0
2021,7,7,14,TN,DY,F0,63,76,3,left,45,7,0
2021,7,7,14,TN,DY,F0,126,137,3,left,45,7,0
2021,7,7,14,TN,DY,F0,159,177,3,right,90,3,4
2021,7,7,14,TN,DY,F0,193,220,3,right,90,0,7
2021,7,7,14,TN,DY,F0,231,250,3,left,45,0,7
2021,7,7,14,TN,DY,F0,146,163,4,right,10,4,3
2021,7,7,14,TN,DY,F0,163,181,4,right,20,4,3
2021,7,7,14,TN,DY,F0,186,197,4,left,20,3,4
2021,7,7,14,TN,DY,F0,205,219,4,right,45,3,4
2021,7,7,14,TN,DY,F0,223,237,4,right,20,3,4
2021,7,7,14,TN,DY,F0,264,276,4,right,10,0,7
2021,7,7,14,TN,DY,F0,66,81,5,left,10,6,1
2021,7,7,14,TN,DY,F0,113,125,5,left,10,7,0
2021,7,7,14,TN,DY,F0,193,211,5,right,20,4,3
2021,7,7,14,TN,DY,F0,212,231,5,right,90,4,3
2021,7,7,14,TN,DY,F0,253,264,5,right,45,4,3
2021,7,7,14,TN,DY,F0,7,19,6,right,10,2,5
2021,7,7,14,TN,DY,F0,40,53,6,right,45,2,5
2021,7,7,14,TN,DY,F0,116,128,6,right,45,2,5
2021,7,7,14,TN,DY,F0,149,161,6,left,10,3,4
2021,7,7,14,TN,DY,F0,182,195,6,left,20,6,1
2021,7,7,14,TN,DY,F0,203,213,6,right,20,6,1
2021,7,7,14,TN,DY,F0,215,221,6,right,45,6,1
2021,7,7,14,TN,DY,F0,53,68,7,right,90,4,3
2021,7,7,14,TN,DY,F0,127,135,7,right,20,1,6
2021,7,7,14,TN,DY,F0,164,178,7,right,10,1,6
2021,7,7,14,TN,DY,F0,196,206,7,right,45,1,6
2021,7,7,14,TN,DY,F0,238,250,7,right,90,0,7
2021,7,7,14,TN,DY,F0,270,276,7,right,20,0,7
2021,7,7,14,TN,DY,F0,7,21,8,left,45,0,7
2021,7,7,14,TN,DY,F0,49,64,8,right,45,1,6
2021,7,7,14,TN,DY,F0,87,97,8,right,45,4,3
2021,7,7,14,TN,DY,F0,109,119,8,right,20,6,1
2021,7,7,14,TN,DY,F0,152,169,8,right,10,6,1
2021,7,7,14,TN,DY,F0,194,208,8,right,10,5,2
2021,7,7,14,TN,DY,F0,229,241,8,right,20,2,5
2021,7,7,21,TN,DY,F0,3,17,1,left,20,4,3
2021,7,7,21,TN,DY,F0,26,40,1,right,20,3,4
2021,7,7,21,TN,DY,F0,57,69,1,left,20,2,5
2021,7,7,21,TN,DY,F0,103,118,1,right,10,1,7
2021,7,7,21,TN,DY,F0,140,155,1,right,45,0,7
2021,7,7,21,TN,DY,F0,178,194,1,left,20,0,7
2021,7,7,21,TN,DY,F0,198,210,1,right,10,0,7
2021,7,7,21,TN,DY,F0,220,238,1,left,20,0,7
2021,7,7,21,TN,DY,F0,240,252,1,right,20,0,7
2021,7,7,21,TN,DY,F0,265,278,1,left,10,1,6
2021,7,7,21,TN,DY,F0,283,291,1,left,10,1,6
2021,7,7,21,TN,DY,F0,19,30,2,left,10,0,7
2021,7,7,21,TN,DY,F0,114,129,2,right,45,1,6
2021,7,7,21,TN,DY,F0,130,140,2,right,45,1,6
2021,7,7,21,TN,DY,F0,188,211,2,left,10,1,6
2021,7,7,21,TN,DY,F0,211,232,2,left,90,1,6
2021,7,7,21,TN,DY,F0,250,265,2,left,10,2,5
2021,7,7,21,TN,DY,F0,0,10,3,right,20,2,5
2021,7,7,21,TN,DY,F0,36,47,3,right,10,3,4
2021,7,7,21,TN,DY,F0,74,85,3,right,20,1,6
2021,7,7,21,TN,DY,F0,126,142,3,right,10,3,4
2021,7,7,21,TN,DY,F0,194,207,3,right,20,2,5
2021,7,7,21,TN,DY,F0,230,245,3,left,45,4,3
2021,7,7,21,TN,DY,F0,264,280,3,left,90,7,0
2021,7,7,21,TN,DY,F0,25,41,4,right,10,7,0
2021,7,7,21,TN,DY,F0,71,85,4,right,20,0,7
2021,7,7,21,TN,DY,F0,103,118,4,right,90,0,7
2021,7,7,21,TN,DY,F0,138,154,4,right,45,0,7
2021,7,7,21,TN,DY,F0,198,208,4,right,45,0,7
2021,7,7,21,TN,DY,F0,258,273,4,right,10,2,5
2021,7,7,21,TN,DY,F0,286,291,4,right,10,2,5
2021,7,7,21,TN,DY,F0,53,68,5,left,20,6,1
2021,7,7,21,TN,DY,F0,129,158,5,left,20,5,2
2021,7,7,21,TN,DY,F0,195,213,5,right,45,0,7
2021,7,7,21,TN,DY,F0,234,249,5,right,90,2,5
2021,7,7,21,TN,DY,F0,23,38,6,right,10,6,1
2021,7,7,21,TN,DY,F0,123,139,6,left,20,6,1
2021,7,7,21,TN,DY,F0,152,173,6,left,120,5,2
2021,7,7,21,TN,DY,F0,191,203,6,left,45,5,2
2021,7,7,21,TN,DY,F0,26,39,7,left,45,7,0
2021,7,7,21,TN,DY,F0,226,242,7,left,120,7,0
2021,7,7,21,TN,DY,F0,253,267,7,left,10,7,0
2021,7,7,21,TN,DY,F0,270,283,7,left,20,7,0
2021,7,7,21,TN,DY,F0,30,48,8,right,45,0,7
2021,7,7,21,TN,DY,F0,63,76,8,right,45,4,3
2021,7,7,21,TN,DY,F0,253,266,8,right,90,2,5
2021,7,7,21,TN,DY,F0,279,291,8,right,45,0,7
2021,7,7,26,TN,DY,F2,40,59,1,right,90,5,2
2021,7,7,26,TN,DY,F2,63,75,1,right,90,5,1
2021,7,7,26,TN,DY,F2,82,97,1,right,90,7,0
2021,7,7,26,TN,DY,F2,143,160,1,left,10,5,2
2021,7,7,26,TN,DY,F2,221,235,1,right,20,2,5
2021,7,7,26,TN,DY,F2,42,53,2,left,10,1,6
2021,7,7,26,TN,DY,F2,121,134,2,right,45,5,2
2021,7,7,26,TN,DY,F2,270,283,2,right,90,5,2
2021,7,7,26,TN,DY,F2,3,13,3,left,90,6,1
2021,7,7,26,TN,DY,F2,41,51,3,left,20,7,0
2021,7,7,26,TN,DY,F2,66,76,3,left,45,5,2
2021,7,7,26,TN,DY,F2,121,132,3,left,20,3,4
2021,7,7,26,TN,DY,F2,215,226,3,left,90,0,7
2021,7,7,26,TN,DY,F2,261,272,3,right,90,0,7
2021,7,7,26,TN,DY,F2,47,62,4,left,10,6,1
2021,7,7,26,TN,DY,F2,77,91,4,right,10,1,6
2021,7,7,26,TN,DY,F2,122,140,4,right,10,3,4
2021,7,7,26,TN,DY,F2,184,196,4,right,45,4,3
2021,7,7,26,TN,DY,F2,212,224,4,left,45,6,1
2021,7,7,26,TN,DY,F2,273,290,4,left,45,3,4
2021,7,7,26,TN,DY,F2,106,117,5,right,45,0,7
2021,7,7,26,TN,DY,F2,164,174,5,right,20,0,7
2021,7,7,26,TN,DY,F2,231,245,5,right,45,0,7
2021,7,7,26,TN,DY,F2,270,281,5,right,20,0,7
2021,7,7,26,TN,DY,F2,81,91,6,left,10,4,3
2021,7,7,26,TN,DY,F2,137,147,6,left,20,5,2
2021,7,7,26,TN,DY,F2,200,209,6,right,20,0,7
2021,7,7,26,TN,DY,F2,88,100,7,left,20,3,4
2021,7,7,26,TN,DY,F2,135,147,7,right,20,1,6
2021,7,7,26,TN,DY,F2,155,166,7,right,45,2,5
2021,7,7,26,TN,DY,F2,220,234,7,left,20,5,2
2021,7,7,26,TN,DY,F2,31,52,8,left,90,3,4
2021,7,7,26,TN,DY,F2,71,83,8,left,10,4,3
2021,7,7,26,TN,DY,F2,123,142,8,right,90,5,2
2021,7,7,26,TN,DY,F2,159,170,8,right,20,6,1
2021,7,7,26,TN,DY,F2,182,199,8,left,90,7,0
2021,7,7,26,TN,DY,F2,217,229,8,left,10,7,0
2021,7,7,16,TN,DY,F2,11,20,1,left,45,7,0
2021,7,7,16,TN,DY,F2,76,86,1,left,45,7,0
2021,7,7,16,TN,DY,F2,122,135,1,left,90,4,3
2021,7,7,16,TN,DY,F2,199,206,1,right,10,3,4
2021,7,7,16,TN,DY,F2,9,20,2,left,45,4,3
2021,7,7,16,TN,DY,F2,92,105,2,left,45,6,1
2021,7,7,16,TN,DY,F2,122,133,2,left,45,4,3
2021,7,7,16,TN,DY,F2,201,212,2,right,20,3,4
2021,7,7,16,TN,DY,F2,214,225,2,right,20,4,3
2021,7,7,16,TN,DY,F2,37,47,3,left,10,5,2
2021,7,7,16,TN,DY,F2,128,144,3,right,45,6,1
2021,7,7,16,TN,DY,F2,161,177,3,left,90,6,1
2021,7,7,16,TN,DY,F2,202,216,3,left,20,7,0
2021,7,7,16,TN,DY,F2,238,251,3,left,20,3,4
2021,7,7,16,TN,DY,F2,6,21,4,right,90,4,3
2021,7,7,16,TN,DY,F2,51,62,4,right,45,4,3
2021,7,7,16,TN,DY,F2,87,101,4,left,10,4,3
2021,7,7,16,TN,DY,F2,115,130,4,left,45,4,3
2021,7,7,16,TN,DY,F2,259,268,4,right,10,7,0
2021,7,7,16,TN,DY,F2,281,289,4,left,10,7,0
2021,7,7,16,TN,DY,F2,39,46,5,right,10,0,7
2021,7,7,16,TN,DY,F2,95,106,5,right,45,0,7
2021,7,7,16,TN,DY,F2,165,176,5,right,45,0,7
2021,7,7,16,TN,DY,F2,259,276,5,left,45,2,5
2021,7,7,16,TN,DY,F2,277,289,5,left,10,6,1
2021,7,7,16,TN,DY,F2,5,17,6,left,45,4,3
2021,7,7,16,TN,DY,F2,56,70,6,left,90,7,0
2021,7,7,16,TN,DY,F2,90,103,6,left,10,7,0
2021,7,7,16,TN,DY,F2,118,129,6,left,45,5,2
2021,7,7,16,TN,DY,F2,145,156,6,left,45,5,2
2021,7,7,16,TN,DY,F2,190,201,6,left,45,2,5
2021,7,7,16,TN,DY,F2,217,232,6,left,10,2,5
2021,7,7,16,TN,DY,F2,248,259,6,right,20,3,4
2021,7,7,16,TN,DY,F2,1,13,6,left,20,3,4
2021,7,7,16,TN,DY,F2,17,29,6,left,45,7,0
2021,7,7,16,TN,DY,F2,182,198,6,left,45,7,0
2021,7,7,16,TN,DY,F2,252,269,6,right,45,0,7
2021,7,7,16,TN,DY,F2,277,289,6,right,45,0,7
2021,7,7,16,TN,DY,F2,39,55,7,left,10,2,5
2021,7,7,16,TN,DY,F2,58,71,7,right,120,1,6
2021,7,7,16,TN,DY,F2,80,93,7,right,45,1,6
2021,7,7,16,TN,DY,F2,120,130,7,right,20,1,6
2021,7,7,16,TN,DY,F2,182,188,7,right,10,0,7
2021,7,7,16,TN,DY,F2,218,228,7,right,20,0,7
2021,7,7,16,TN,DY,F2,255,267,7,right,20,0,7
2021,8,3,11,LY,DN,F2,2,16,1,left,10,7,0
2021,8,3,11,LY,DN,F2,26,36,1,left,20,5,2
2021,8,3,11,LY,DN,F2,64,79,1,right,20,5,2
2021,8,3,11,LY,DN,F2,84,98,1,right,45,5,2
2021,8,3,11,LY,DN,F2,110,128,1,right,45,2,5
2021,8,3,11,LY,DN,F2,131,145,1,right,45,0,7
2021,8,3,11,LY,DN,F2,174,188,1,right,10,0,7
2021,8,3,11,LY,DN,F2,305,318,1,left,10,1,6
2021,8,3,11,LY,DN,F2,387,394,1,right,10,1,6
2021,8,3,11,LY,DN,F2,21,34,2,left,10,7,0
2021,8,3,11,LY,DN,F2,99,112,2,left,10,6,1
2021,8,3,11,LY,DN,F2,253,269,2,left,10,4,3
2021,8,3,11,LY,DN,F2,343,358,2,right,10,2,5
2021,8,3,11,LY,DN,F2,365,383,2,right,10,2,5
2021,8,3,11,LY,DN,F2,31,45,3,left,20,6,1
2021,8,3,11,LY,DN,F2,55,70,3,right,45,2,5
2021,8,3,11,LY,DN,F2,74,87,3,right,90,0,7
2021,8,3,11,LY,DN,F2,95,106,3,right,45,2,5
2021,8,3,11,LY,DN,F2,110,122,3,right,20,3,4
2021,8,3,11,LY,DN,F2,159,169,3,left,45,3,4
2021,8,3,11,LY,DN,F2,174,189,3,left,90,4,3
2021,8,3,11,LY,DN,F2,265,276,3,left,10,5,2
2021,8,3,11,LY,DN,F2,364,379,3,left,10,5,2
2021,8,3,11,LY,DN,F2,42,54,4,right,10,6,1
2021,8,3,11,LY,DN,F2,61,75,4,right,20,4,3
2021,8,3,11,LY,DN,F2,145,162,4,left,45,6,1
2021,8,3,11,LY,DN,F2,164,176,4,left,45,6,1
2021,8,3,11,LY,DN,F2,180,193,4,left,120,5,2
2021,8,3,11,LY,DN,F2,221,231,4,left,10,5,2
2021,8,3,11,LY,DN,F2,235,246,4,left,20,6,1
2021,8,3,11,LY,DN,F2,255,266,4,left,20,4,3
2021,8,3,11,LY,DN,F2,287,305,4,left,20,5,2
2021,8,3,11,LY,DN,F2,319,330,4,left,10,6,1
2021,8,3,11,LY,DN,F2,18,32,5,left,45,2,5
2021,8,3,11,LY,DN,F2,44,56,5,left,45,2,5
2021,8,3,11,LY,DN,F2,71,82,5,left,90,4,3
2021,8,3,11,LY,DN,F2,105,118,5,left,45,6,1
2021,8,3,11,LY,DN,F2,136,150,5,left,45,7,0
2021,8,3,11,LY,DN,F2,190,200,5,left,20,7,0
2021,8,3,11,LY,DN,F2,220,230,5,left,20,7,0
2021,8,3,11,LY,DN,F2,312,326,5,left,20,4,3
2021,8,3,11,LY,DN,F2,9,24,6,left,90,3,4
2021,8,3,11,LY,DN,F2,29,41,6,right,45,3,4
2021,8,3,11,LY,DN,F2,52,94,6,left,120,7,0
2021,8,3,11,LY,DN,F2,122,136,6,left,10,6,1
2021,8,3,11,LY,DN,F2,182,195,6,left,45,7,0
2021,8,3,11,LY,DN,F2,204,217,6,left,45,7,0
2021,8,3,11,LY,DN,F2,223,237,6,left,45,5,2
2021,8,3,11,LY,DN,F2,269,283,6,left,20,2,5
2021,8,3,11,LY,DN,F2,361,375,6,left,10,2,5
2021,8,3,11,LY,DN,F2,19,33,7,right,90,1,6
2021,8,3,11,LY,DN,F2,83,99,7,left,45,7,0
2021,8,3,11,LY,DN,F2,121,131,7,left,20,7,0
2021,8,3,11,LY,DN,F2,178,192,7,left,45,7,0
2021,8,3,11,LY,DN,F2,197,209,7,left,45,7,0
2021,8,3,11,LY,DN,F2,227,242,7,left,45,7,0
2021,8,3,11,LY,DN,F2,285,297,7,left,20,7,0
2021,8,3,11,LY,DN,F2,364,377,7,left,10,7,0
2021,8,3,11,LY,DN,F2,385,394,7,left,45,7,0
2021,8,3,11,LY,DN,F2,32,52,8,left,90,7,0
2021,8,3,11,LY,DN,F2,55,66,8,left,20,7,0
2021,8,3,11,LY,DN,F2,82,96,8,left,45,7,0
2021,8,3,11,LY,DN,F2,125,140,8,left,10,7,0
2021,8,3,11,LY,DN,F2,364,378,8,left,10,7,0
2021,8,3,17,LY,DN,F2,20,32,1,right,45,1,6
2021,8,3,17,LY,DN,F2,55,72,1,left,45,1,6
2021,8,3,17,LY,DN,F2,78,94,1,left,45,7,0
2021,8,3,17,LY,DN,F2,102,118,1,left,45,7,0
2021,8,3,17,LY,DN,F2,126,138,1,right,45,4,3
2021,8,3,17,LY,DN,F2,143,166,1,left,90,7,0
2021,8,3,17,LY,DN,F2,183,196,1,left,45,7,0
2021,8,3,17,LY,DN,F2,299,313,1,left,20,7,0
2021,8,3,17,LY,DN,F2,320,337,1,left,45,7,0
2021,8,3,17,LY,DN,F2,339,355,1,left,45,5,2
2021,8,3,17,LY,DN,F2,357,369,1,left,45,0,7
2021,8,3,17,LY,DN,F2,372,380,1,right,20,4,3
2021,8,3,17,LY,DN,F2,0,8,2,left,20,4,3
2021,8,3,17,LY,DN,F2,36,55,2,left,90,7,0
2021,8,3,17,LY,DN,F2,75,87,2,left,10,7,0
2021,8,3,17,LY,DN,F2,143,155,2,right,45,5,2
2021,8,3,17,LY,DN,F2,173,186,2,left,90,7,0
2021,8,3,17,LY,DN,F2,193,204,2,left,45,7,0
2021,8,3,17,LY,DN,F2,278,291,2,left,20,6,1
2021,8,3,17,LY,DN,F2,208,225,3,right,20,7,0
2021,8,3,17,LY,DN,F2,267,288,3,left,10,7,0
2021,8,3,17,LY,DN,F2,293,309,3,left,10,7,0
2021,8,3,17,LY,DN,F2,65,77,4,right,20,3,4
2021,8,3,17,LY,DN,F2,134,154,4,left,20,3,4
2021,8,3,17,LY,DN,F2,195,205,4,left,20,4,3
2021,8,3,17,LY,DN,F2,209,220,4,left,90,7,0
2021,8,3,17,LY,DN,F2,255,269,4,left,45,6,1
2021,8,3,17,LY,DN,F2,275,292,4,left,20,6,1
2021,8,3,17,LY,DN,F2,341,356,4,right,10,6,1
2021,8,3,17,LY,DN,F2,167,181,5,right,20,3,4
2021,8,3,17,LY,DN,F2,213,229,5,right,90,0,7
2021,8,3,17,LY,DN,F2,233,245,5,right,45,2,5
2021,8,3,17,LY,DN,F2,267,280,5,right,90,4,3
2021,8,3,17,LY,DN,F2,283,295,5,right,45,5,2
2021,8,3,17,LY,DN,F2,322,336,5,right,20,4,3
2021,8,3,17,LY,DN,F2,364,378,5,right,20,4,3
2021,8,3,17,LY,DN,F2,18,26,6,left,10,4,3
2021,8,3,17,LY,DN,F2,161,172,6,right,10,4,3
2021,8,3,17,LY,DN,F2,250,264,6,left,20,5,2
2021,8,3,17,LY,DN,F2,298,314,6,left,45,6,1
2021,8,3,17,LY,DN,F2,347,360,6,right,45,0,7
2021,8,3,17,LY,DN,F2,3,16,7,left,10,7,0
2021,8,3,17,LY,DN,F2,27,37,7,left,10,7,0
2021,8,3,17,LY,DN,F2,111,121,7,left,10,4,3
2021,8,3,17,LY,DN,F2,179,196,7,right,90,1,6
2021,8,3,17,LY,DN,F2,230,242,7,right,10,1,6
2021,8,3,17,LY,DN,F2,257,270,7,right,45,0,7
2021,8,3,17,LY,DN,F2,283,294,7,left,10,0,7
2021,8,3,17,LY,DN,F2,368,380,7,left,45,5,2
2021,8,3,17,LY,DN,F2,11,24,8,left,20,3,4
2021,8,3,17,LY,DN,F2,37,48,8,left,10,3,4
2021,8,3,17,LY,DN,F2,156,174,8,right,45,4,3
2021,8,3,17,LY,DN,F2,194,211,8,right,90,0,7
2021,8,3,17,LY,DN,F2,227,239,8,right,20,2,5
2021,8,3,17,LY,DN,F2,255,266,8,right,45,2,5
2021,8,3,17,LY,DN,F2,288,300,8,right,20,2,5
2021,8,3,17,LY,DN,F2,312,322,8,right,20,2,5
2021,8,3,21,LY,DN,F0,185,201,1,right,20,0,7
2021,8,3,21,LY,DN,F0,213,227,1,left,10,7,0
2021,8,3,21,LY,DN,F0,267,282,1,left,45,7,0
2021,8,3,21,LY,DN,F0,284,297,1,left,45,7,0
2021,8,3,21,LY,DN,F0,306,319,1,left,10,7,0
2021,8,3,21,LY,DN,F0,357,365,1,left,10,6,1
2021,8,3,21,LY,DN,F0,84,95,2,left,10,4,3
2021,8,3,21,LY,DN,F0,161,176,2,right,90,1,6
2021,8,3,21,LY,DN,F0,187,201,2,right,20,1,6
2021,8,3,21,LY,DN,F0,235,252,2,left,20,3,4
2021,8,3,21,LY,DN,F0,271,287,2,left,45,6,1
2021,8,3,21,LY,DN,F0,5,17,3,right,20,3,4
2021,8,3,21,LY,DN,F0,44,57,3,right,20,3,4
